Tube Line,From Station,To Station,Latitude_From,Longitude_From,Latitude_To,Longitude_To,Distance (km)
Jubilee,Dollis Hill,Willesden Green,51.55185020227431,-0.2387977583647576,51.54937292482699,-0.2224076012496468,0.03216606440542047
Jubilee,Finchley Road,Swiss Cottage,51.54709590643439,-0.1800505586324935,51.5430345616616,-0.1756266026411379,0.011654180085653986
Jubilee,Baker Street,Swiss Cottage,51.52312936605881,-0.1569041929861845,51.5430345616616,-0.1756266026411379,0.053030230036802815
Jubilee,Green Park,Westminster,51.50676025371464,-0.1424775744225331,51.501401389193255,-0.1250020783467796,0.035469778381998975
Jubilee,Kilburn,West Hampstead,51.54694410286596,-0.2046327166992552,51.54747402267271,-0.1911265834430952,0.0262285290915568
Jubilee,Kingsbury,Wembley Park,51.58487606349117,-0.2786016037131724,51.56332200349157,-0.2792425481111569,0.0418488291025525
Jubilee,London Bridge,Bermondsey,51.50467420930433,-0.0860055977481396,51.49796067750633,-0.0643300898115236,0.04403263362808985
Jubilee,Neasden,Dollis Hill,51.55462731004116,-0.2501150416936122,51.55185020227431,-0.2387977583647576,0.022612620101245685
Jubilee,North Greenwich,Canning Town,51.5002551610895,0.0035862591259508,51.51387030350512,0.0083056327487643,0.027965134822336618
Jubilee,Queensbury,Kingsbury,51.59388250931327,-0.286331592620629,51.58487606349117,-0.2786016037131724,0.02303281362245374
Jubilee,Southwark,London Bridge,51.50385344972166,-0.1057949389250921,51.50467420930433,-0.0860055977481396,0.038433817448850036
Jubilee,St. Johns Wood,Baker Street,,,51.52312936605881,-0.1569041929861845,
Jubilee,Stanmore,Canons Park,51.619672950483576,-0.3030992875952985,51.60765009028535,-0.294391591494146,0.028808669464441727
Jubilee,Swiss Cottage,St. Johns Wood,51.5430345616616,-0.1756266026411379,,,
Jubilee,Waterloo,Southwark,51.50314645678346,-0.1132592512581959,51.50385344972166,-0.1057949389250921,0.014549181214941073
Jubilee,Wembley Park,Neasden,51.56332200349157,-0.2792425481111569,51.55462731004116,-0.2501150416936122,0.058986324277541316
Jubilee,West Ham,Stratford,51.528525530726974,0.0053173938327879,51.54169257587399,-0.0037516410271907,0.031027103817263486
